InvoiceNo,TransactionDate,Location,CustomerCode,CustomerName,ItemCategory,ItemCode,ItemName,Unit,Weight,BatchNo,CostPrice,SaleBonusQty,SaleQty,TotalSaleQuantity,SalePrice,Sale Amount,SaleReturnQuantity,StockInQuantity,,,,,"SELECT InvoiceNo=s.InvoiceNo, InvoiceDate=CONVERT(nvarchar(12), s.InvoiceDate, 106)"
2596,29-Mar-22,Kirtonkhola,171,M/S Mowsume Enterprise,Aqua Product,64,Viusid Aqua 1ltr,pcs,1000 gm,R-9,1548,0,1,1,4620,4620,,,,,,,
2604,29-Mar-22,Padma,32,M/S Mahim & Fahim Enterprise,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,1,1,6980,6980,,,,,,,
2606,29-Mar-22,Padma,390,M/S Malitha Traders,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,2,30,32,6980,209400,,,,,,,
2607,29-Mar-22,Padma,389,M/S Hawa Enterprise,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,1,1,6980,6980,,,,,,,
2608,29-Mar-22,Padma,196,M/S Mobarok Mothso khamer,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,2,2,6980,13960,,,,,,,
2583,29-Mar-22,Surma,499,M/S JS Agro Fisheries,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,4,4,6980,27920,,,,,,,
2588,29-Mar-22,Kopotakkho,39,M/S Tonmoy Poultry,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-01-22,2150,0,1,1,6980,6980,,,,,,,
2611,29-Mar-22,Tista,291,M/S Chowdhurani Feed Corner,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,30,30,440,13200,,,,,,,
2598,29-Mar-22,Kirtonkhola,609,M/S Ayasa Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,15,15,440,6600,,,,,,,
2594,29-Mar-22,Gumti,498,M/S New krishi Bangla Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,100,100,440,44000,,,,,,,
2570,28-Mar-22,Rupsha,223,M/S Mrettunjoy Traders,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,409434,430,0,5,5,1095,5475,,,,,,,
2578,28-Mar-22,Kirtonkhola,532,M/S Al-Modina Trading,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,409434,430,0,3,3,1095,3285,,,,,,,
2568,28-Mar-22,Gumti,2,M/S U.F Enterprise,Aqua Product,18,Biozyme 100gm,pcs,100 gm,"0408733, 0408734, 0408735, 0408736",65,4,40,44,210,8400,,,,,,,
2557,28-Mar-22,Karatoa,69,M/S Tasfim Traders,Aqua Product,18,Biozyme 100gm,pcs,100 gm,"0408733, 0408734, 0408735, 0408736",65,1,20,21,210,4200,,,,,,,
2580,28-Mar-22,Kirtonkhola,571,M/S Kuakata Jononi Golda Hatchery,Aqua Product,19,Biozyme 500gm,pcs,500 gm,"0408837, 0408838, 0408839, 0408840",271,0,1,1,695,695,,,,,,,
2561,28-Mar-22,Kopotakkho,12,M/S Sajeda Fish Feed,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,0,30,30,470,14100,,,,,,,
2574,28-Mar-22,Rupsha,329,M/S Arpa Enterprise,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,2,33,35,470,15510,,,,,,,
2568,28-Mar-22,Gumti,2,M/S U.F Enterprise,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,1,20,21,470,9400,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,575,387,0,5,5,1090,5450,,,,,,,
2563,28-Mar-22,Turag,34,M/S Siyam Enterprise,Fish Feed,74,De Heus 9100 (1.5mm) 20kg,pcs,20000 gm,2611210004,1908,1,25,26,2500,62500,,,,,,,
2564,28-Mar-22,Turag,116,M/S Amil Agro,Fish Feed,76,De Heus 9101 (0.5mm) 10kg,pcs,10000 gm,"44211019009, 44211019007",857,0,80,80,1250,100000,,,,,,,
2564,28-Mar-22,Turag,116,M/S Amil Agro,Fish Feed,79,De Heus 9101 (1.5mm) 20kg,pcs,20000 gm,44211014007,1628,0,60,60,2080,124800,,,,,,,
2562,28-Mar-22,Padma,360,M/S Rayhan Motsho Khamar,Fish Feed,78,De Heus 9101 (1mm) 20kg,pcs,20000 gm,44211015004,1671,0,25,25,2220,55500,,,,,,,
2560,28-Mar-22,Karatoa,37,M/S Rabeya Traders,Fish Feed,80,De Heus 9101 (2mm) 20kg,pcs,20000 gm,44211013000,1594,1,50,51,2060,103000,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,26112114,774,0,2,2,2750,5500,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,0,5,5,600,3000,,,,,,,
2550,28-Mar-22,Surma,131,M/S LM Enterprise,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,2,30,32,600,18000,,,,,,,
2567,28-Mar-22,Gumti,227,M/S Harun & Sons,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,4,30,34,600,18000,,,,,,,
2574,28-Mar-22,Rupsha,329,M/S Arpa Enterprise,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB10549,114,0,5,5,250,1250,,,,,,,
2565,28-Mar-22,Karatoa,19,M/S Mastar Traders,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB10549,114,1,15,16,250,3750,,,,,,,
2559,28-Mar-22,Karatoa,25,M/S Mollah Traders,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB10549,114,1,15,16,250,3750,,,,,,,
2554,28-Mar-22,Rupsha,263,M/S Mustak Enterprise,Aqua Product,29,Extramin 3kg,pcs,3000 gm,"TB10516, TB10517, TB10519, TB10520, TB10521",1613,0,2,2,3245,6490,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,5,60,65,895,53700,,,,,,,
2549,28-Mar-22,Padma,517,M/S  Babu Poultry & Fish Feed,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,5,60,65,895,53700,,,,,,,
2569,28-Mar-22,Karatoa,159,Mr. Abdur Rashid,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,0,5,5,895,4475,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,43,Ossi C 100gm,pcs,100 gm,26112122,185,0,5,5,405,2025,,,,,,,
2550,28-Mar-22,Surma,131,M/S LM Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,26112122,185,0,10,10,405,4050,,,,,,,
2546,28-Mar-22,Kopotakkho,212,M/S Sume Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,26112122,185,3,50,53,405,20250,,,,,,,
2551,28-Mar-22,Padma,398,M/S Nayem Fish Culture,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,26112126,236,5,45,50,660,29700,,,,,,,
2552,28-Mar-22,Padma,42,M/S Chapai Enterprise,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,26112126,236,5,45,50,660,29700,,,,,,,
2546,28-Mar-22,Kopotakkho,212,M/S Sume Enterprise,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,26112124,195,5,60,65,650,39000,,,,,,,
2556,28-Mar-22,Brahmaputra,210,M/S Showdagor Sheikh forid fish feed,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,0,12,12,675,8100,,,,,,,
2558,28-Mar-22,Brahmaputra,98,M/S Al Amin Mondol Store,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,0,12,12,675,8100,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,1,12,13,675,8100,,,,,,,
2550,28-Mar-22,Surma,131,M/S LM Enterprise,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,3,35,38,675,23625,,,,,,,
2569,28-Mar-22,Karatoa,159,Mr. Abdur Rashid,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,0,2,2,675,1350,,,,,,,
2555,28-Mar-22,Karatoa,58,M/S Haque Traders,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,3,30,33,675,20250,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,012103814-1,671,0,5,5,1560,7800,,,,,,,
2579,28-Mar-22,Padma,695,M/S Eshan Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,0808781-2,239,0,5,5,1360,6800,,,,,,,
2547,28-Mar-22,Muhuri,142,M/S Hafsa Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,0808781-2,239,2,40,42,1360,54400,,,,,,,
2566,28-Mar-22,Karatoa,436,M/S Vai Bon Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,0808781-2,239,1,25,26,1360,34000,,,,,,,
2578,28-Mar-22,Kirtonkhola,532,M/S Al-Modina Trading,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,26112133,375,0,5,5,1175,5875,,,,,,,
2557,28-Mar-22,Karatoa,69,M/S Tasfim Traders,Aqua Product,61,Steridol-20 (500ml),pcs,500 gm,26112140,792,1,20,21,1650,33000,,,,,,,
2561,28-Mar-22,Kopotakkho,12,M/S Sajeda Fish Feed,Aqua Product,63,Vita Power 100ml,pcs,100 gm,26112141,152,0,16,16,240,3840,,,,,,,
2580,28-Mar-22,Kirtonkhola,571,M/S Kuakata Jononi Golda Hatchery,Aqua Product,97,Vita Power 500ml,pcs,500 gm,26112146,547,0,4,4,1080,4320,,,,,,,
2580,28-Mar-22,Kirtonkhola,571,M/S Kuakata Jononi Golda Hatchery,Aqua Product,64,Viusid Aqua 1ltr,pcs,1000 gm,R-9,1548,0,2,2,4620,9240,,,,,,,
2576,28-Mar-22,Corporate,444,Growtech Aquaculture (Paikgacha),Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,100,100,6980,698000,,,,,,,
2561,28-Mar-22,Kopotakkho,12,M/S Sajeda Fish Feed,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-01-22,2150,0,2,2,6980,13960,,,,,,,
2577,28-Mar-22,Turag,124,M/S R.K Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,100,100,440,44000,,,,,,,
2548,28-Mar-22,Kopotakkho,331,M/S Bismillah Poultry & Fish Feed,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,20,20,440,8800,,,,,,,
2575,28-Mar-22,Rupsha,216,M/S New Duti Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,300,300,440,101640,,,,,,,
2578,28-Mar-22,Kirtonkhola,532,M/S Al-Modina Trading,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,3,3,440,1320,,,,,,,
2553,28-Mar-22,Karatoa,296,M/S Dui Bon Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,100,100,440,44000,,,,,,,
2557,28-Mar-22,Karatoa,69,M/S Tasfim Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,30,30,440,13200,,,,,,,
2526,27-Mar-22,Brahmaputra,7,M/S Khan & Sons,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1296,430,0,25,25,990,24750,,,,,,,
2509,27-Mar-22,Kopotakkho,39,M/S Tonmoy Poultry,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1296,430,0,4,4,990,3960,,,,,,,
2522,27-Mar-22,Kopotakkho,214,M/S Razu Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1296,430,0,6,6,990,5940,,,,,,,
2535,27-Mar-22,Tista,220,M/S S Zoha Enterprise,Aqua Product,16,Bio-Premix  22  (25kg),pcs,25000 gm,"0408845, 0408846, 0408847, 0408848",3010,0,1,1,6600,6600,,,,,,,
2506,27-Mar-22,Gumti,52,M/S Makka Traders,Aqua Product,16,Bio-Premix  22  (25kg),pcs,25000 gm,"0408845, 0408846, 0408847, 0408848",3010,0,1,1,6600,6600,,,,,,,
2504,27-Mar-22,Gumti,693,"M/S Al- Makka Traders, Sadar",Aqua Product,17,Bio-Premix 22 (1kg),pcs,1000 gm,"0408841, 0408842, 0408843, 0408844",181,0,10,10,350,3500,,,,,,,
2534,27-Mar-22,Karatoa,160,M/S Ma-Baba Enterprise,Aqua Product,18,Biozyme 100gm,pcs,100 gm,"0408733, 0408734, 0408735, 0408736",65,1,15,16,210,3150,,,,,,,
2540,27-Mar-22,Tista,694,M/S Ashirbad Medicine,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,1,20,21,470,9400,,,,,,,
2505,27-Mar-22,Surma,252,M/S Beez Ghar,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,0,20,20,470,9400,,,,,,,
2524,27-Mar-22,Kopotakkho,151,M/S Sharif Enterprise,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,5,60,65,470,28200,,,,,,,
2510,27-Mar-22,Rupsha,669,M/S Ayon Fish,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,0,10,10,470,4700,,,,,,,
2527,27-Mar-22,Karatoa,71,M/S Vai vai Traders-Valsune,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,2,30,32,470,14100,,,,,,,
2512,27-Mar-22,Padma,670,M/S R.B Trading,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,575,387,1,15,16,1090,16350,,,,,,,
2520,27-Mar-22,Muhuri,74,M/S Maa Khaddo Bitan,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,575,387,0,3,3,1090,3270,,,,,,,
2516,27-Mar-22,Karatoa,162,M/S M.Fort (BD) Limited,Fish Feed,74,De Heus 9100 (1.5mm) 20kg,pcs,20000 gm,2611210004,1908,0,2,2,2500,5000,,,,,,,
2509,27-Mar-22,Kopotakkho,39,M/S Tonmoy Poultry,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,"TB10532, B10533",774,0,3,3,2750,8250,,,,,,,
2519,27-Mar-22,Gumti,594,M/S Zia Enterprise,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,26112114,774,0,1,1,2750,2750,,,,,,,
2508,27-Mar-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,6,50,56,600,30000,,,,,,,
2527,27-Mar-22,Karatoa,71,M/S Vai vai Traders-Valsune,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,0,10,10,600,6000,,,,,,,
2534,27-Mar-22,Karatoa,160,M/S Ma-Baba Enterprise,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,1,10,11,600,6000,,,,,,,
2535,27-Mar-22,Tista,220,M/S S Zoha Enterprise,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,26112118,147,0,20,20,480,9600,,,,,,,
2518,27-Mar-22,Kirtonkhola,280,M/S Miya Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2012,147,5,50,55,480,24000,,,,,,,
2506,27-Mar-22,Gumti,52,M/S Makka Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,26112118,147,1,20,21,480,9600,,,,,,,
2517,27-Mar-22,Gumti,244,M/S Miazi Poultry,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,26112118,147,0,10,10,480,4800,,,,,,,
2527,27-Mar-22,Karatoa,71,M/S Vai vai Traders-Valsune,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2012,147,1,20,21,480,9600,,,,,,,
2512,27-Mar-22,Padma,670,M/S R.B Trading,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,1,20,21,895,17900,,,,,,,
2509,27-Mar-22,Kopotakkho,39,M/S Tonmoy Poultry,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,0,5,5,895,4475,,,,,,,
2523,27-Mar-22,Kopotakkho,211,M/S Sarker Fish Feed,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,3,50,53,895,44750,,,,,,,
2518,27-Mar-22,Kirtonkhola,280,M/S Miya Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,11,100,111,895,89500,,,,,,,
2517,27-Mar-22,Gumti,244,M/S Miazi Poultry,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,0,10,10,895,8950,,,,,,,
2527,27-Mar-22,Karatoa,71,M/S Vai vai Traders-Valsune,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,1,20,21,895,17900,,,,,,,
2531,27-Mar-22,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,41,Lalpack Probio 500gm,pcs,500 gm,26112148,465,0,170,170,1180,200600,,,,,,,
2543,27-Mar-22,Rupsha,4,M/S Aqua Connect,Aqua Product,103,MagK Cal Min 10kg,pcs,10000 gm,26112151,1553,0,4,4,3290,13160,,,,,,,
2536,27-Mar-22,Tista,233,M/S Rafi Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,26112122,185,1,25,26,405,10125,,,,,,,
2527,27-Mar-22,Karatoa,71,M/S Vai vai Traders-Valsune,Aqua Product,43,Ossi C 100gm,pcs,100 gm,26112122,185,0,10,10,405,4050,,,,,,,
2534,27-Mar-22,Karatoa,160,M/S Ma-Baba Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,26112122,185,1,20,21,405,8100,,,,,,,
2521,27-Mar-22,Turag,500,M/S Mondol Agro farm,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,26112126,236,0,10,10,660,6600,,,,,,,
2524,27-Mar-22,Kopotakkho,151,M/S Sharif Enterprise,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,26112126,236,0,10,10,660,6600,,,,,,,
2506,27-Mar-22,Gumti,52,M/S Makka Traders,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,26112126,236,1,12,13,660,7920,,,,,,,
2521,27-Mar-22,Turag,500,M/S Mondol Agro farm,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,26112124,195,0,10,10,650,6500,,,,,,,
2523,27-Mar-22,Kopotakkho,211,M/S Sarker Fish Feed,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,26112124,195,3,35,38,650,22750,,,,,,,
2520,27-Mar-22,Muhuri,74,M/S Maa Khaddo Bitan,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,26112124,195,0,5,5,650,3250,,,,,,,
2517,27-Mar-22,Gumti,244,M/S Miazi Poultry,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,26112124,195,0,10,10,650,6500,,,,,,,
2525,27-Mar-22,Brahmaputra,210,M/S Showdagor Sheikh forid fish feed,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,0,12,12,675,8100,,,,,,,
2512,27-Mar-22,Padma,670,M/S R.B Trading,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,1,12,13,675,8100,,,,,,,
2522,27-Mar-22,Kopotakkho,214,M/S Razu Enterprise,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,2,30,32,675,20250,,,,,,,
2520,27-Mar-22,Muhuri,74,M/S Maa Khaddo Bitan,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,26112125,258,1,12,13,675,8100,,,,,,,
2535,27-Mar-22,Tista,220,M/S S Zoha Enterprise,Aqua Product,48,Polgard + 200ml,pcs,200 gm,144,168,0,20,20,545,10900,,,,,,,
2512,27-Mar-22,Padma,670,M/S R.B Trading,Aqua Product,49,Polgard + 500ml,pcs,500 gm,145,344,0,5,5,1295,6475,,,,,,,
2512,27-Mar-22,Padma,670,M/S R.B Trading,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,012103814-1,671,0,6,6,1560,9360,,,,,,,
2503,27-Mar-22,Padma,389,M/S Hawa Enterprise,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,012103814-1,671,1,15,16,1560,23400,,,,,,,
2524,27-Mar-22,Kopotakkho,151,M/S Sharif Enterprise,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,012103814-1,671,1,15,16,1560,23400,,,,,,,
2536,27-Mar-22,Tista,233,M/S Rafi Enterprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,26112136,41,1,25,26,210,5250,,,,,,,
2526,27-Mar-22,Brahmaputra,7,M/S Khan & Sons,Aqua Product,98,Sorpherol 500gm,pcs,500 gm,26112137,175,0,20,20,1020,20400,,,,,,,
2533,27-Mar-22,Rupsha,669,M/S Ayon Fish,Shrimp Feed,81,Titan -1 (25kg),pcs,25000 gm,20043,2750,0,2,2,3525,7050,,,,,,,
2520,27-Mar-22,Muhuri,74,M/S Maa Khaddo Bitan,Aqua Product,63,Vita Power 100ml,pcs,100 gm,26112141,152,0,10,10,240,2400,,,,,,,
2507,27-Mar-22,Surma,480,M/S Mashuk Chairman & Sons,Aqua Product,97,Vita Power 500ml,pcs,500 gm,26112146,547,0,6,6,1080,6480,,,,,,,
2541,27-Mar-22,Kopotakkho,596,M/S Ali Enterprise,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-01-22,2150,0,2,2,6980,13960,,,,,,,
2523,27-Mar-22,Kopotakkho,211,M/S Sarker Fish Feed,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-01-22,2150,5,50,55,6980,349000,,,,,,,
2532,27-Mar-22,Rupsha,669,M/S Ayon Fish,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,1,1,6980,6980,,,,,,,
2503,27-Mar-22,Padma,389,M/S Hawa Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,100,100,440,44000,,,,,,,
2502,27-Mar-22,Padma,106,M/S Bismillah Traders (2),Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,33,33,440,14520,,,,,,,
2512,27-Mar-22,Padma,670,M/S R.B Trading,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,15,15,440,6600,,,,,,,
2523,27-Mar-22,Kopotakkho,211,M/S Sarker Fish Feed,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,100,100,440,44000,,,,,,,
2520,27-Mar-22,Muhuri,74,M/S Maa Khaddo Bitan,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,30,30,440,13200,,,,,,,
2506,27-Mar-22,Gumti,52,M/S Makka Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,20,20,440,8800,,,,,,,
2501,26-Mar-22,Rupsha,669,M/S Ayon Fish,Aqua Product,13,Antistress 100gm,pcs,100 gm,26112102,41,10,100,110,160,16000,,,,,,,
2492,26-Mar-22,Surma,132,M/S MR Poultry Feed,Aqua Product,18,Biozyme 100gm,pcs,100 gm,"0408733, 0408734, 0408735, 0408736",65,1,30,31,210,6300,,,,,,,
2499,26-Mar-22,Rupsha,372,M/S Lovely Fish,Aqua Product,19,Biozyme 500gm,pcs,500 gm,26112107,271,0,10,10,695,6950,,,,,,,
2495,26-Mar-22,Surma,603,M/S Sukur Enterprise,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,0,10,10,470,4700,,,,,,,
2501,26-Mar-22,Rupsha,669,M/S Ayon Fish,Aqua Product,21,Bluemix 1kg,pcs,1000 gm,26112108,177,4,50,54,470,23500,,,,,,,
2492,26-Mar-22,Surma,132,M/S MR Poultry Feed,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,"TB10558, TB10559",190,2,30,32,600,18000,,,,,,,
2496,26-Mar-22,Rupsha,4,M/S Aqua Connect,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,26112113,190,1,12,13,600,7200,,,,,,,
2498,26-Mar-22,Rupsha,3,M/S Ekota Krishi Ghor,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,26112118,147,0,10,10,480,4800,,,,,,,
2494,26-Mar-22,Surma,577,M/S Ali Store,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2013,241,0,5,5,895,4475,,,,,,,
2493,26-Mar-22,Surma,499,M/S JS Agro Fisheries,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,012103814-1,671,0,7,7,1560,10920,,,,,,,
2499,26-Mar-22,Rupsha,372,M/S Lovely Fish,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,0808781-2,239,0,10,10,1360,13600,,,,,,,
2500,26-Mar-22,Rupsha,607,M/S Erada Muzaffar Motsho Prokolpo,Shrimp Feed,86,Titan-2 (25kg),pcs,25000 gm,23099031-B,2750,0,4,4,3525,14100,,,,,,,
2500,26-Mar-22,Rupsha,607,M/S Erada Muzaffar Motsho Prokolpo,Shrimp Feed,85,Titan-3S (25kg),pcs,25000 gm,23099031-C,2750,0,12,12,3525,42300,,,,,,,
2492,26-Mar-22,Surma,132,M/S MR Poultry Feed,Aqua Product,97,Vita Power 500ml,pcs,500 gm,26112146,547,0,10,10,1080,10800,,,,,,,
2496,26-Mar-22,Rupsha,4,M/S Aqua Connect,Aqua Product,64,Viusid Aqua 1ltr,pcs,1000 gm,Due-32,1548,0,1,1,4620,4620,,,,,,,
2499,26-Mar-22,Rupsha,372,M/S Lovely Fish,Aqua Product,67,Viva Pond 01kg,pcs,1000 gm,26112149,1,0,2,2,5200,10400,,,,,,,
2501,26-Mar-22,Rupsha,669,M/S Ayon Fish,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,2,2,6980,13960,,,,,,,
2496,26-Mar-22,Rupsha,4,M/S Aqua Connect,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,5,5,6980,34900,,,,,,,
2499,26-Mar-22,Rupsha,372,M/S Lovely Fish,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,2,2,6980,13960,,,,,,,
2497,26-Mar-22,Rupsha,3,M/S Ekota Krishi Ghor,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2110003,195,0,400,400,440,135520,,,,,,,
